,Date/Time,Latitude,Longitude,TTT [°C],PPPP [hPa],Tilt [deg],Compass bearing [deg],QF pos
352,2019-11-05 17:00:00,85.95832,122.096333,1026,-23.3125,2,245,0
353,2019-11-05 19:00:00,85.954653,122.01356,1025,-21.875,2,245,0
354,2019-11-05 21:00:00,85.951613,121.925173,1026,-20.5625,2,247,0
355,2019-11-05 23:00:00,85.94984,121.83524,1027,-20.875,2,245,0
356,2019-11-06 01:00:00,85.949093,121.753746,1027,-21.0,2,247,0
357,2019-11-06 03:00:00,85.94844,121.682973,1028,-21.75,2,247,0
358,2019-11-06 05:00:00,85.947293,121.61252,1028,-22.6875,2,246,0
359,2019-11-06 07:00:00,85.945866,121.5338,1029,-23.125,2,239,0
360,2019-11-06 09:00:00,85.944813,121.444333,1030,-23.5625,2,242,0
361,2019-11-06 11:00:00,85.94504,121.340933,1030,-23.375,2,240,0
362,2019-11-06 13:00:00,85.946146,121.252746,1030,-22.3125,2,245,0
363,2019-11-06 15:00:00,85.94744,121.181573,1031,-20.25,2,244,0
364,2019-11-06 17:00:00,85.94792,121.118973,1031,-19.0625,2,246,0
365,2019-11-06 19:00:00,85.947666,121.050506,1032,-18.625,2,246,0
366,2019-11-06 21:00:00,85.94748,120.972333,1033,-18.3125,2,247,0
367,2019-11-06 23:00:00,85.948053,120.891746,1033,-18.25,2,246,0
368,2019-11-07 01:00:00,85.9494,120.819853,1033,-18.1875,2,244,0
369,2019-11-07 03:00:00,85.950653,120.76168,1033,-18.625,2,247,0
370,2019-11-07 05:00:00,85.951133,120.7096,1033,-19.625,2,241,0
371,2019-11-07 07:00:00,85.950653,120.652053,1033,-20.3125,2,244,0
372,2019-11-07 09:00:00,85.94988,120.581293,1033,-20.625,2,247,0
373,2019-11-07 11:00:00,85.949613,120.505506,1033,-20.75,2,247,0
374,2019-11-07 13:00:00,85.949906,120.441613,1032,-20.6875,2,247,0
375,2019-11-07 15:00:00,85.950133,120.391906,1032,-20.375,2,245,0
376,2019-11-07 17:00:00,85.94988,120.353346,1031,-21.0,2,247,0
377,2019-11-07 19:00:00,85.948946,120.311293,1031,-21.875,2,244,0
378,2019-11-07 21:00:00,85.947733,120.258266,1030,-22.375,2,239,0
379,2019-11-07 23:00:00,85.94696,120.197426,1030,-23.25,2,243,0
380,2019-11-08 01:00:00,85.946693,120.144373,1029,-22.875,2,241,0
381,2019-11-08 03:00:00,85.946253,120.10344,1028,-21.6875,2,247,0
382,2019-11-08 05:00:00,85.94484,120.066493,1027,-21.0625,2,239,0
383,2019-11-08 07:00:00,85.942253,120.019933,1025,-20.4375,2,239,0
384,2019-11-08 09:00:00,85.938773,119.966906,1024,-20.1875,2,243,0
385,2019-11-08 11:00:00,85.935386,119.903373,1023,-19.9375,2,246,0
386,2019-11-08 13:00:00,85.93216,119.839506,1022,-19.625,2,249,0
387,2019-11-08 15:00:00,85.92844,119.780826,1021,-19.9375,2,241,0
388,2019-11-08 17:00:00,85.92384,119.730306,1020,-20.5625,2,245,0
389,2019-11-08 19:00:00,85.918213,119.684053,1020,-20.8125,2,243,0
390,2019-11-08 21:00:00,85.911733,119.635226,1019,-20.25,2,246,0
391,2019-11-08 23:00:00,85.905306,119.591,1019,-19.9375,2,243,0
392,2019-11-09 01:00:00,85.899613,119.564866,1019,-19.25,2,249,0
393,2019-11-09 03:00:00,85.894293,119.558453,1019,-19.5625,2,245,0
394,2019-11-09 05:00:00,85.888853,119.56424,1019,-20.0,2,242,0
395,2019-11-09 07:00:00,85.883333,119.565933,1019,-20.375,2,246,0
396,2019-11-09 09:00:00,85.878546,119.559,1020,-20.625,2,240,0
397,2019-11-09 11:00:00,85.874413,119.551613,1020,-20.75,2,243,0
398,2019-11-09 13:00:00,85.870666,119.55916,1020,-21.25,2,244,0
399,2019-11-09 15:00:00,85.867173,119.584853,1021,-21.625,2,247,0
400,2019-11-09 17:00:00,85.863693,119.616826,1021,-21.875,2,244,0
401,2019-11-09 19:00:00,85.860573,119.644666,1022,-22.75,2,244,0
402,2019-11-09 21:00:00,85.85812,119.666986,1023,-23.25,2,241,0
403,2019-11-09 23:00:00,85.856466,119.690293,1023,-24.375,2,241,0
404,2019-11-10 01:00:00,85.85556,119.72088,1023,-25.25,2,242,0
405,2019-11-10 03:00:00,85.855093,119.759453,1024,-26.0,2,238,0
406,2019-11-10 05:00:00,85.854706,119.802586,1024,-26.625,2,242,0
407,2019-11-10 07:00:00,85.8544,119.840693,1025,-27.3125,2,243,0
408,2019-11-10 09:00:00,85.854853,119.869466,1025,-27.8125,2,243,0
409,2019-11-10 11:00:00,85.856333,119.893413,1026,-28.1875,2,242,0
410,2019-11-10 13:00:00,85.85876,119.924586,1026,-27.875,2,239,0
411,2019-11-10 15:00:00,85.861373,119.968013,1026,-27.0,2,241,0
412,2019-11-10 17:00:00,85.863786,120.01548,1026,-26.875,2,241,0
413,2019-11-10 19:00:00,85.866586,120.05636,1026,-26.3125,2,237,0
414,2019-11-10 21:00:00,85.8706,120.085173,1027,-25.8125,2,244,0
415,2019-11-10 23:00:00,85.876106,120.110746,1028,-25.8125,2,240,0
416,2019-11-11 01:00:00,85.882666,120.145306,1028,-24.8125,2,243,0
417,2019-11-11 03:00:00,85.889773,120.1946,1028,-23.5625,2,246,0
418,2019-11-11 05:00:00,85.898,120.248773,1028,-22.875,2,239,0
419,2019-11-11 07:00:00,85.90816,120.301106,1028,-22.375,2,246,0
420,2019-11-11 09:00:00,85.920266,120.352746,1028,-21.9375,2,244,0
421,2019-11-11 11:00:00,85.934213,120.413373,1028,-21.0625,2,241,0
422,2019-11-11 13:00:00,85.94852,120.49068,1028,-20.0625,2,248,0
423,2019-11-11 15:00:00,85.962106,120.584866,1027,-19.75,2,243,0
424,2019-11-11 17:00:00,85.973946,120.690093,1027,-18.875,2,242,0
425,2019-11-11 19:00:00,85.9838,120.794813,1027,-17.9375,2,247,0
426,2019-11-11 21:00:00,85.992773,120.898133,1029,-16.9375,2,246,0
427,2019-11-11 23:00:00,86.00152,121.00296,1030,-17.1875,2,247,0
428,2019-11-12 01:00:00,86.01032,121.117866,1031,-16.875,2,248,0
429,2019-11-12 03:00:00,86.018386,121.233946,1031,-16.5,2,245,0
430,2019-11-12 05:00:00,86.02588,121.33408,1032,-16.875,2,249,0
431,2019-11-12 07:00:00,86.032973,121.406733,1032,-18.9375,2,244,0
432,2019-11-12 09:00:00,86.041106,121.4534,1033,-19.9375,2,247,0
433,2019-11-12 11:00:00,86.0508,121.498053,1033,-20.4375,2,245,0
434,2019-11-12 13:00:00,86.060333,121.556346,1033,-20.5625,2,244,0
435,2019-11-12 15:00:00,86.068946,121.628173,1032,-20.6875,2,247,0
436,2019-11-12 17:00:00,86.076173,121.686426,1032,-19.625,2,249,0
437,2019-11-12 19:00:00,86.082893,121.731706,1032,-18.8125,2,245,0
438,2019-11-12 21:00:00,86.089893,121.77064,1032,-16.9375,2,251,0
439,2019-11-12 23:00:00,86.097946,121.805906,1031,-16.0,2,244,0
440,2019-11-13 01:00:00,86.1062,121.85784,1031,-14.75,2,250,0
441,2019-11-13 03:00:00,86.113053,121.922066,1031,-14.375,2,247,0
442,2019-11-13 05:00:00,86.117706,121.967013,1031,-14.3125,2,253,0
443,2019-11-13 07:00:00,86.122,121.984586,1032,-14.3125,2,247,0
444,2019-11-13 09:00:00,86.12652,121.96432,1032,-16.6875,2,247,0
445,2019-11-13 11:00:00,86.131613,121.951973,1032,-18.3125,2,243,0
446,2019-11-13 13:00:00,86.136733,121.948213,1032,-19.4375,2,246,0
447,2019-11-13 15:00:00,86.141066,121.954866,1032,-20.4375,2,247,0
448,2019-11-13 17:00:00,86.14448,121.97292,1032,-21.125,2,240,0
449,2019-11-13 19:00:00,86.14784,121.985026,1032,-21.5,2,245,0
450,2019-11-13 21:00:00,86.15256,122.000133,1032,-21.25,2,246,0
451,2019-11-13 23:00:00,86.159386,122.02484,1032,-21.375,2,247,0
452,2019-11-14 01:00:00,86.166506,122.060333,1032,-20.625,2,245,0
453,2019-11-14 03:00:00,86.17276,122.110186,1032,-19.375,2,248,0
454,2019-11-14 05:00:00,86.177186,122.162413,1032,-18.9375,2,243,0
455,2019-11-14 07:00:00,86.18044,122.199933,1031,-17.4375,2,248,0
456,2019-11-14 09:00:00,86.183946,122.219533,1031,-16.25,2,245,0
457,2019-11-14 11:00:00,86.188173,122.230133,1030,-15.4375,2,245,0
458,2019-11-14 13:00:00,86.1924,122.24668,1029,-14.9375,2,249,0
459,2019-11-14 15:00:00,86.19564,122.27436,1029,-14.4375,2,247,0
460,2019-11-14 17:00:00,86.197666,122.304253,1028,-14.25,2,250,0
461,2019-11-14 19:00:00,86.19868,122.323253,1027,-13.8125,2,249,0
462,2019-11-14 21:00:00,86.19992,122.3228,1025,-13.0,2,252,0
463,2019-11-14 23:00:00,86.202333,122.313186,1024,-13.0,2,247,0
464,2019-11-15 01:00:00,86.205226,122.31792,1023,-12.75,2,253,0
465,2019-11-15 03:00:00,86.207146,122.341146,1022,-12.4375,3,254,0
466,2019-11-15 05:00:00,86.207293,122.373373,1021,-12.625,2,253,0
467,2019-11-15 07:00:00,86.206546,122.403106,1020,-13.0625,2,253,0
468,2019-11-15 09:00:00,86.20604,122.425026,1020,-13.6875,2,247,0
469,2019-11-15 11:00:00,86.2076,122.452653,1019,-16.25,2,249,0
470,2019-11-15 13:00:00,86.211493,122.488413,1017,-15.5,2,246,0
471,2019-11-15 15:00:00,86.21616,122.55268,1015,-13.9375,3,248,0
472,2019-11-15 17:00:00,86.218066,122.638506,1014,-12.5,2,247,0
473,2019-11-15 19:00:00,86.21732,122.75452,1013,-11.0,2,255,0
474,2019-11-15 21:00:00,86.21636,122.892613,1012,-9.9375,3,250,0
475,2019-11-15 23:00:00,86.214,123.04984,1011,-9.8125,2,258,0
476,2019-11-16 01:00:00,86.211226,123.249106,1010,-9.3125,2,257,0
477,2019-11-16 03:00:00,86.206333,123.483173,1010,-8.75,3,252,0
478,2019-11-16 05:00:00,86.200786,123.722213,1009,-8.875,2,257,0
479,2019-11-16 07:00:00,86.195226,123.98504,1008,-8.9375,3,250,0
480,2019-11-16 09:00:00,86.18708,124.298106,1007,-8.0,3,245,0
481,2019-11-16 11:00:00,86.177586,124.63704,1006,-7.75,2,250,0
482,2019-11-16 13:00:00,86.16964,124.99468,1004,-7.6875,3,252,0
483,2019-11-16 15:00:00,86.163146,125.367226,1001,-7.625,2,258,0
484,2019-11-16 17:00:00,86.156346,125.736773,998,-7.4375,3,251,0
485,2019-11-16 19:00:00,86.146173,126.049413,996,-6.8125,3,251,0
486,2019-11-16 21:00:00,86.130626,126.2336,995,-6.5,3,257,0
487,2019-11-16 23:00:00,86.11424,126.326853,994,-7.5,3,251,0
488,2019-11-17 01:00:00,86.095693,126.353,996,-11.1875,2,247,0
489,2019-11-17 03:00:00,86.076573,126.32896,997,-15.5,3,252,0
490,2019-11-17 05:00:00,86.06092,126.35488,997,-15.375,2,253,0
491,2019-11-17 07:00:00,86.0452,126.396146,997,-15.25,2,250,0
492,2019-11-17 09:00:00,86.031253,126.420186,996,-14.9375,2,253,0
493,2019-11-17 11:00:00,86.0178,126.3784,997,-14.4375,3,250,0
494,2019-11-17 13:00:00,86.003826,126.215613,999,-14.875,2,247,0
495,2019-11-17 15:00:00,85.99128,126.05064,1000,-14.75,3,252,0
496,2019-11-17 17:00:00,85.979586,125.91056,1000,-13.125,3,258,0
497,2019-11-17 19:00:00,85.965173,125.712893,1003,-12.375,2,251,0
498,2019-11-17 21:00:00,85.951693,125.561213,1005,-11.0625,3,253,0
499,2019-11-17 23:00:00,85.93328,125.359,1007,-10.625,3,252,0
500,2019-11-18 01:00:00,85.914533,125.09816,1009,-10.5625,3,252,0
501,2019-11-18 03:00:00,85.898813,124.798533,1011,-10.625,2,252,0
502,2019-11-18 05:00:00,85.886266,124.545666,1013,-10.625,2,250,0
503,2019-11-18 07:00:00,85.875026,124.38444,1015,-10.625,3,250,0
504,2019-11-18 09:00:00,85.863293,124.28328,1017,-10.625,2,260,0
505,2019-11-18 11:00:00,85.852306,124.17416,1018,-10.75,3,246,0
506,2019-11-18 13:00:00,85.843066,124.038933,1019,-11.4375,3,251,0
507,2019-11-18 15:00:00,85.837666,123.925866,1019,-12.0,3,251,0
508,2019-11-18 17:00:00,85.834146,123.887026,1019,-12.8125,2,250,0
509,2019-11-18 19:00:00,85.830373,123.93856,1018,-13.8125,2,246,0
510,2019-11-18 21:00:00,85.82676,124.017906,1018,-14.5,3,243,0
511,2019-11-18 23:00:00,85.82464,124.051026,1016,-13.875,2,249,0
512,2019-11-19 01:00:00,85.824053,124.042106,1015,-14.3125,2,254,0
513,2019-11-19 03:00:00,85.82584,124.0356,1014,-16.0,2,251,0
514,2019-11-19 05:00:00,85.827573,124.07672,1013,-16.375,3,249,0
515,2019-11-19 07:00:00,85.826333,124.18032,1012,-14.0625,2,256,0
516,2019-11-19 09:00:00,85.823053,124.289506,1010,-12.375,3,252,0
517,2019-11-19 11:00:00,85.819693,124.3514,1009,-10.9375,2,250,0
518,2019-11-19 13:00:00,85.817506,124.39668,1007,-9.625,2,259,0
519,2019-11-19 15:00:00,85.814973,124.468906,1006,-8.6875,2,252,0
520,2019-11-19 17:00:00,85.809666,124.586226,1005,-8.3125,3,253,0
521,2019-11-19 19:00:00,85.801786,124.728666,1005,-7.875,2,255,0
522,2019-11-19 21:00:00,85.79416,124.853626,1004,-7.5625,3,258,0
523,2019-11-19 23:00:00,85.78872,124.93692,1003,-7.75,2,256,0
524,2019-11-20 01:00:00,85.78692,125.004866,1002,-7.75,2,251,0
525,2019-11-20 03:00:00,85.787786,125.08424,1001,-7.9375,3,257,0
526,2019-11-20 05:00:00,85.79012,125.184506,1001,-7.6875,3,259,0
527,2019-11-20 07:00:00,85.79224,125.270893,1000,-8.5625,3,254,0
528,2019-11-20 09:00:00,85.792933,125.28932,1001,-9.4375,2,252,0
529,2019-11-20 11:00:00,85.792706,125.254746,1001,-11.5625,2,253,0
530,2019-11-20 13:00:00,85.794493,125.184906,1002,-13.0,2,251,0
531,2019-11-20 15:00:00,85.797226,125.128533,1002,-14.1875,2,254,0
532,2019-11-20 17:00:00,85.798373,125.085893,1003,-14.5,3,251,0
533,2019-11-20 19:00:00,85.7978,125.057,1003,-15.8125,2,249,0
534,2019-11-20 21:00:00,85.795586,125.012706,1004,-15.125,2,252,0
535,2019-11-20 23:00:00,85.79324,124.924906,1004,-14.625,2,250,0
536,2019-11-21 01:00:00,85.793506,124.82956,1004,-14.0,2,255,0
537,2019-11-21 03:00:00,85.794933,124.761106,1005,-13.625,2,255,0
538,2019-11-21 05:00:00,85.79564,124.723733,1005,-13.0625,3,253,0
539,2019-11-21 07:00:00,85.79476,124.706573,1006,-13.4375,2,247,0
540,2019-11-21 09:00:00,85.79328,124.68424,1007,-13.375,2,249,0
541,2019-11-21 11:00:00,85.792706,124.656986,1008,-13.25,2,245,0
542,2019-11-21 13:00:00,85.793453,124.633506,1009,-13.125,3,249,0
543,2019-11-21 15:00:00,85.795013,124.62144,1010,-13.0625,2,247,0
544,2019-11-21 17:00:00,85.795546,124.62284,1011,-13.0,2,251,0
545,2019-11-21 19:00:00,85.7944,124.625506,1012,-12.75,2,255,0
546,2019-11-21 21:00:00,85.792573,124.618213,1013,-12.3125,3,254,0
547,2019-11-21 23:00:00,85.79072,124.60324,1014,-12.5625,2,250,0
548,2019-11-22 01:00:00,85.79032,124.587546,1014,-12.4375,2,250,0
549,2019-11-22 03:00:00,85.790733,124.58148,1015,-12.375,3,248,0
550,2019-11-22 05:00:00,85.790293,124.575666,1016,-12.375,3,249,0
551,2019-11-22 07:00:00,85.788653,124.546613,1016,-12.5625,2,247,0
552,2019-11-22 09:00:00,85.786586,124.47004,1018,-13.1875,2,246,0
553,2019-11-22 11:00:00,85.785493,124.36736,1018,-13.625,2,245,0
554,2019-11-22 13:00:00,85.786773,124.260626,1019,-13.3125,2,254,0
555,2019-11-22 15:00:00,85.78944,124.183413,1020,-14.5625,2,251,0
556,2019-11-22 17:00:00,85.790613,124.13296,1021,-16.75,2,250,0
557,2019-11-22 19:00:00,85.7898,124.093226,1021,-18.25,2,241,0
558,2019-11-22 21:00:00,85.78804,124.049773,1021,-16.25,2,250,0
559,2019-11-22 23:00:00,85.787413,124.006386,1021,-15.6875,2,249,0
560,2019-11-23 01:00:00,85.788546,123.972186,1021,-15.5,2,249,0
561,2019-11-23 03:00:00,85.790053,123.962986,1020,-15.5625,3,248,0
562,2019-11-23 05:00:00,85.790533,123.985253,1019,-16.0,2,248,0
563,2019-11-23 07:00:00,85.789973,124.02516,1018,-17.375,2,247,0
564,2019-11-23 09:00:00,85.789773,124.068866,1017,-17.625,2,249,0
565,2019-11-23 11:00:00,85.791506,124.117826,1015,-17.625,2,248,0
566,2019-11-23 13:00:00,85.796773,124.18692,1013,-17.6875,3,252,0
567,2019-11-23 15:00:00,85.803986,124.296693,1011,-18.3125,2,249,0
568,2019-11-23 17:00:00,85.810866,124.430186,1009,-18.5,2,249,0
569,2019-11-23 19:00:00,85.81772,124.552826,1007,-18.1875,2,247,0
570,2019-11-23 21:00:00,85.826226,124.638066,1006,-17.0,2,248,0
571,2019-11-23 23:00:00,85.838933,124.70812,1004,-16.4375,2,250,0
572,2019-11-24 01:00:00,85.85556,124.786786,1002,-15.75,2,249,0
573,2019-11-24 03:00:00,85.874106,124.88604,1000,-15.625,2,252,0
574,2019-11-24 05:00:00,85.891146,124.988413,1000,-16.0625,3,248,0
575,2019-11-24 07:00:00,85.90624,125.05588,1000,-16.3125,3,248,0
576,2019-11-24 09:00:00,85.92044,125.076053,999,-16.75,3,248,0
577,2019-11-24 11:00:00,85.934293,125.061266,999,-16.625,2,252,0
578,2019-11-24 13:00:00,85.947573,125.040466,999,-16.25,2,247,0
579,2019-11-24 15:00:00,85.960186,125.029653,1000,-16.9375,2,245,0
580,2019-11-24 17:00:00,85.973133,125.02168,1000,-17.5625,3,250,0
581,2019-11-24 19:00:00,85.9856,124.98916,1001,-18.0625,2,250,0
582,2019-11-24 21:00:00,85.99868,124.927413,1002,-18.375,2,250,0
583,2019-11-24 23:00:00,86.0124,124.85524,1002,-19.3125,2,245,0
584,2019-11-25 01:00:00,86.026853,124.789253,1003,-19.1875,2,253,0
585,2019-11-25 03:00:00,86.0416,124.734853,1004,-18.5625,2,247,0
586,2019-11-25 05:00:00,86.05612,124.672026,1005,-18.25,2,246,0
587,2019-11-25 07:00:00,86.071106,124.590786,1006,-18.8125,2,248,0
588,2019-11-25 09:00:00,86.0848,124.494706,1008,-20.1875,2,246,0
589,2019-11-25 11:00:00,86.097053,124.392533,1009,-21.4375,2,242,0
590,2019-11-25 13:00:00,86.108266,124.296533,1010,-22.3125,2,240,0
591,2019-11-25 15:00:00,86.118653,124.207906,1012,-22.75,2,242,0
592,2019-11-25 17:00:00,86.12824,124.119533,1013,-23.25,2,245,0
593,2019-11-25 19:00:00,86.136933,124.021706,1014,-23.75,2,242,0
594,2019-11-25 21:00:00,86.144746,123.910853,1015,-23.625,2,243,0
595,2019-11-25 23:00:00,86.15212,123.793213,1015,-23.625,2,247,0
596,2019-11-26 01:00:00,86.15864,123.675133,1015,-22.875,2,245,0
597,2019-11-26 03:00:00,86.164426,123.555813,1015,-22.8125,2,241,0
598,2019-11-26 05:00:00,86.169373,123.438226,1015,-23.625,2,241,0
599,2019-11-26 07:00:00,86.173466,123.31344,1016,-24.5,2,243,0
600,2019-11-26 09:00:00,86.177013,123.18576,1016,-25.3125,2,242,0
601,2019-11-26 11:00:00,86.180746,123.058346,1016,-25.6875,2,239,0
602,2019-11-26 13:00:00,86.184306,122.933853,1016,-25.75,2,240,0
603,2019-11-26 15:00:00,86.18748,122.817133,1016,-25.875,2,243,0
604,2019-11-26 17:00:00,86.18996,122.704453,1016,-25.6875,2,239,0
605,2019-11-26 19:00:00,86.193266,122.61016,1015,-25.5,2,237,0
606,2019-11-26 21:00:00,86.1966,122.511933,1015,-24.9375,2,242,0
607,2019-11-26 23:00:00,86.200026,122.41112,1016,-25.375,2,243,0
608,2019-11-27 01:00:00,86.203466,122.313333,1016,-25.4375,2,243,0
609,2019-11-27 03:00:00,86.20648,122.22564,1017,-26.25,2,242,0
610,2019-11-27 05:00:00,86.20924,122.144466,1017,-28.125,2,236,0
611,2019-11-27 07:00:00,86.2118,122.064573,1018,-29.0625,2,240,0
612,2019-11-27 09:00:00,86.214373,121.97844,1018,-29.125,2,239,0
613,2019-11-27 11:00:00,86.217053,121.881946,1019,-29.1875,2,235,0
614,2019-11-27 13:00:00,86.219546,121.77908,1019,-29.375,2,241,0
615,2019-11-27 15:00:00,86.222066,121.682013,1019,-29.4375,2,242,0
616,2019-11-27 17:00:00,86.224026,121.598066,1019,-29.5625,2,240,0
617,2019-11-27 19:00:00,86.22568,121.513426,1019,-29.375,2,241,0
618,2019-11-27 21:00:00,86.227813,121.416306,1018,-29.0,2,238,0
619,2019-11-27 23:00:00,86.229586,121.310013,1018,-28.9375,2,239,0
620,2019-11-28 01:00:00,86.230413,121.199013,1017,-29.3125,2,234,0
621,2019-11-28 03:00:00,86.230093,121.083653,1017,-29.375,2,242,0
622,2019-11-28 05:00:00,86.22888,120.968306,1016,-29.375,2,238,0
623,2019-11-28 07:00:00,86.22712,120.849826,1015,-28.4375,2,241,0
624,2019-11-28 09:00:00,86.225266,120.718146,1014,-26.5625,2,238,0
625,2019-11-28 11:00:00,86.223773,120.58024,1013,-25.0625,2,238,0
626,2019-11-28 13:00:00,86.221853,120.41248,1012,-23.25,2,239,0
627,2019-11-28 15:00:00,86.218866,120.227626,1012,-23.0,2,242,0
628,2019-11-28 17:00:00,86.21484,120.043466,1012,-22.875,2,245,0
629,2019-11-28 19:00:00,86.21076,119.832826,1011,-22.75,2,243,0
630,2019-11-28 21:00:00,86.207306,119.614973,1011,-22.25,2,236,0
631,2019-11-28 23:00:00,86.204213,119.395013,1011,-22.3125,2,241,0
632,2019-11-29 01:00:00,86.200813,119.17844,1010,-23.0,2,243,0
633,2019-11-29 03:00:00,86.196906,118.962733,1011,-22.5625,2,246,0
634,2019-11-29 05:00:00,86.192853,118.74264,1010,-22.75,2,239,0
635,2019-11-29 07:00:00,86.189466,118.521906,1011,-23.125,2,242,0
636,2019-11-29 09:00:00,86.187386,118.30656,1012,-23.375,2,237,0
637,2019-11-29 11:00:00,86.185906,118.100146,1013,-23.9375,2,239,0
638,2019-11-29 13:00:00,86.18424,117.90736,1014,-24.4375,2,238,0
639,2019-11-29 15:00:00,86.1808,117.741106,1015,-24.625,2,244,0
640,2019-11-29 17:00:00,86.175866,117.59292,1015,-24.4375,2,236,0
641,2019-11-29 19:00:00,86.17044,117.449573,1016,-22.875,2,241,0
642,2019-11-29 21:00:00,86.165773,117.299546,1017,-23.5,2,236,0
643,2019-11-29 23:00:00,86.161493,117.159173,1018,-24.6875,2,237,0
644,2019-11-30 01:00:00,86.156906,117.031426,1019,-25.625,2,238,0
645,2019-11-30 03:00:00,86.1512,116.912386,1020,-26.1875,2,238,0
646,2019-11-30 05:00:00,86.144386,116.81344,1021,-26.875,2,237,0
647,2019-11-30 07:00:00,86.137226,116.728853,1021,-27.125,2,242,0
648,2019-11-30 09:00:00,86.130333,116.655213,1022,-27.5,2,236,0
649,2019-11-30 11:00:00,86.123746,116.59408,1022,-27.375,2,242,0
650,2019-11-30 13:00:00,86.11676,116.543453,1023,-27.1875,2,239,0
651,2019-11-30 15:00:00,86.10856,116.509653,1023,-27.125,2,239,0
652,2019-11-30 17:00:00,86.099933,116.486413,1023,-27.0625,2,241,0
653,2019-11-30 19:00:00,86.091533,116.46964,1023,-27.3125,2,237,0
654,2019-11-30 21:00:00,86.08364,116.462546,1023,-26.9375,2,239,0
655,2019-11-30 23:00:00,86.076026,116.46824,1022,-26.5,2,238,0
656,2019-12-01 01:00:00,86.068226,116.500373,1021,-23.9375,2,237,0
657,2019-12-01 03:00:00,86.0604,116.552853,1020,-22.875,2,241,0
658,2019-12-01 05:00:00,86.052586,116.612933,1019,-22.5,2,244,0
659,2019-12-01 07:00:00,86.045573,116.679106,1019,-22.125,2,241,0
660,2019-12-01 09:00:00,86.038893,116.74928,1019,-21.0625,2,238,0
661,2019-12-01 11:00:00,86.03216,116.81544,1019,-20.5,2,244,0
662,2019-12-01 13:00:00,86.025013,116.868573,1019,-20.1875,2,237,0
663,2019-12-01 15:00:00,86.017626,116.907173,1019,-19.875,2,239,0
664,2019-12-01 17:00:00,86.010426,116.940866,1020,-19.25,2,243,0
665,2019-12-01 19:00:00,86.004506,116.9812,1020,-18.8125,2,241,0
666,2019-12-01 21:00:00,86.000533,117.035026,1020,-18.9375,2,243,0
667,2019-12-01 23:00:00,85.99848,117.101893,1021,-20.75,2,238,0
668,2019-12-02 01:00:00,85.997346,117.1748,1022,-22.6875,2,240,0
669,2019-12-02 03:00:00,85.996533,117.247906,1023,-23.875,2,241,0
670,2019-12-02 05:00:00,85.995773,117.323426,1023,-24.5625,2,242,0
671,2019-12-02 07:00:00,85.995133,117.402626,1024,-25.0,2,236,0
672,2019-12-02 09:00:00,85.995413,117.487613,1024,-25.4375,2,237,0
673,2019-12-02 11:00:00,85.997026,117.577226,1025,-25.5625,2,240,0
674,2019-12-02 13:00:00,86.0,117.676186,1025,-25.125,2,242,0
675,2019-12-02 15:00:00,86.003586,117.79412,1025,-24.375,2,238,0
676,2019-12-02 17:00:00,86.007813,117.935186,1024,-23.6875,2,236,0
677,2019-12-02 19:00:00,86.012746,118.102266,1024,-22.4375,2,236,0
678,2019-12-02 21:00:00,86.019106,118.289533,1023,-21.25,2,238,0
679,2019-12-02 23:00:00,86.027586,118.499546,1023,-20.75,2,240,0
680,2019-12-03 01:00:00,86.03692,118.72752,1022,-19.875,2,243,0
681,2019-12-03 03:00:00,86.046146,118.96504,1021,-19.3125,2,241,0
682,2019-12-03 05:00:00,86.054946,119.202866,1020,-18.8125,2,241,0
683,2019-12-03 07:00:00,86.063226,119.44028,1020,-18.125,2,241,0
684,2019-12-03 09:00:00,86.07124,119.68124,1020,-17.875,2,245,0
685,2019-12-03 11:00:00,86.07904,119.921773,1020,-17.4375,2,241,0
686,2019-12-03 13:00:00,86.086853,120.151826,1020,-17.125,2,242,0
687,2019-12-03 15:00:00,86.09464,120.37168,1020,-16.8125,2,248,0
688,2019-12-03 17:00:00,86.102813,120.591213,1020,-16.875,2,243,0
689,2019-12-03 19:00:00,86.110746,120.811453,1020,-16.875,2,244,0
690,2019-12-03 21:00:00,86.11816,121.028346,1020,-16.4375,2,246,0
691,2019-12-03 23:00:00,86.12536,121.238213,1019,-16.625,2,249,0
